Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,728,South Sudan,SSD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,6443389880,,,,6443389880,,4329172366,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,729,Sudan,SDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1773815722,,,,1773815722,,1349814461,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,764,Thailand,THA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,3,,,,3,,65,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,784,United Arab Emirates,ARE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,11651961088,,,,11651961088,,9088932718,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,818,Egypt,EGY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,946019584,,,,946019584,,706771455,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1219393984,,,,1219393984,,1018859415,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,20,,,,20,,584,,,0
H4,2014,2014,2014,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,5090,,,,5090,,3876,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,862,Venezuela,VEN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,13785720896,,,,13785720896,,8345378147,,,0
H4,2014,2014,2014,6,1,1,Import,156,China,CHN,887,Yemen,YEM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,2498859472,,,,2498859472,,1941015326,,,0
H4,2014,2014,2014,6,1,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,200,,,,200,,1533,,,0
H4,2014,2014,2014,6,1,3,Re-Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,200,,,,200,,1533,,,0
H4,2014,2014,2014,6,1,2,Export,196,Cyprus,CYP,800,Uganda,UGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,200,,,,200,,1533,,,0
H4,2014,2014,2014,6,1,3,Re-Export,196,Cyprus,CYP,800,Uganda,UGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,200,,,,200,,1533,,,0
H4,2015,2015,2015,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,9871971189,,,,9871971189,,3933897855,,,6
H4,2015,2015,2015,6,1,1,Import,48,Bahrain,BHR,276,Germany,DEU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,3136,,,,3136,,56116,,,0
H4,2015,2015,2015,6,1,1,Import,48,Bahrain,BHR,682,Saudi Arabia,SAU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,9871587144,,,,9871587144,,3933004998,,,6
H4,2015,2015,2015,6,1,1,Import,48,Bahrain,BHR,784,United Arab Emirates,ARE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,369353,,,,369353,,795955,,,0
H4,2015,2015,2015,6,1,1,Import,48,Bahrain,BHR,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,3830,,,,3830,,1972,,,6
H4,2015,2015,2015,6,1,1,Import,48,Bahrain,BHR,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,7724,,,,7724,,38812,,,6
H4,2015,2015,2015,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,11472,,,,11472,,45251,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,5846278424,,,,5846278424,,2367657653,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,533892000,,,,533892000,,217614751,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,162902000,,,,162902000,,54370958,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,360,Indonesia,IDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,240177000,,,,240177000,,94116788,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,392,Japan,JPN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,121352000,,,,121352000,,46382021,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,410,Rep. of Korea,KOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,656040000,,,,656040000,,253514683,,,0
H4,2015,2015,2015,6,1,1,Import,96,Brunei Darussalam,BRN,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,15,,,,15,,3813,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,355097152,,,,355097152,,133011038,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,554,New Zealand,NZL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,800180000,,,,800180000,,330849270,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1367836008,,,,1367836008,,571436041,,,0
H4,2015,2015,2015,6,1,1,Import,96,Brunei Darussalam,BRN,702,Singapore,SGP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,11448,,,,11448,,40529,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,702,Singapore,SGP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,214509248,,,,214509248,,92348892,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,704,Viet Nam,VNM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,80567000,,,,80567000,,37224046,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,764,Thailand,THA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1313726000,,,,1313726000,,536789159,,,0
H4,2015,2015,2015,6,1,1,Import,96,Brunei Darussalam,BRN,826,United Kingdom,GBR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,0,,,,0,,118,,,0
H4,2015,2015,2015,6,1,1,Import,96,Brunei Darussalam,BRN,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,9,,,,9,,791,,,0
H4,2015,2015,2015,6,1,2,Export,96,Brunei Darussalam,BRN,842,USA,USA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,16,,,,16,,6,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,3.35E+11,,,,3.35E+11,,1.34E+11,,,0
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,2865567308,,,,2865567308,,1545644007,,,0
H4,2015,2015,2015,6,1,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1,,,,1,,50,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,12,Algeria,DZA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,307927696,,,,307927696,,163849510,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,24,Angola,AGO,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,38693934704,,,,38693934704,,15918015299,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,31,Azerbaijan,AZE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,284233589,,,,284233589,,152259552,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,32,Argentina,ARG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,436656592,,,,436656592,,172521214,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,2388751388,,,,2388751388,,1013014998,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,68,Bolivia (Plurinational State of),BOL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,246917200,,,,246917200,,113172845,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,76,Brazil,BRA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,13918941973,,,,13918941973,,5289157071,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,96,Brunei Darussalam,BRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,159473440,,,,159473440,,56734335,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,120,Cameroon,CMR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1022920992,,,,1022920992,,425288622,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,124,Canada,CAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,123633879,,,,123633879,,44506248,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,148,Chad,TCD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,230708255,,,,230708255,,87424904,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1,,,,1,,50,,,0
H4,2015,2015,2015,6,1,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1,,,,1,,50,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,170,Colombia,COL,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,8867436368,,,,8867436368,,3061239040,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,178,Congo,COG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,5863193352,,,,5863193352,,2318130310,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,180,Dem. Rep. of the Congo,COD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,124540940,,,,124540940,,57248420,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,218,Ecuador,ECU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1397259840,,,,1397259840,,494128761,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,226,Equatorial Guinea,GNQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,2014955136,,,,2014955136,,866017860,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,266,Gabon,GAB,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1558340744,,,,1558340744,,612131040,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,288,Ghana,GHA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,2132633968,,,,2132633968,,968572189,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,360,Indonesia,IDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1615432892,,,,1615432892,,577995393,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,364,Iran,IRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,26614586179,,,,26614586179,,10799921200,,,0
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,364,Iran,IRN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,185513296,,,,185513296,,121969834,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,368,Iraq,IRQ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,32105115176,,,,32105115176,,12672935919,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,75,,,,75,,870,,,0
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1548329856,,,,1548329856,,647532666,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,398,Kazakhstan,KAZ,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,4991019433,,,,4991019433,,1887216826,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,417324224,,,,417324224,,152026906,,,0
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,284850656,,,,284850656,,185179795,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,414,Kuwait,KWT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,14425906048,,,,14425906048,,5718090471,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,434,Libya,LBY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,2146790720,,,,2146790720,,949359398,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,270364568,,,,270364568,,103124041,,,0
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,458,Malaysia,MYS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,58868668,,,,58868668,,49986133,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,484,Mexico,MEX,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,812193112,,,,812193112,,267948999,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,496,Mongolia,MNG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1104126808,,,,1104126808,,368610841,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,512,Oman,OMN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,32070971793,,,,32070971793,,13943458123,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,566,Nigeria,NGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,658578496,,,,658578496,,306108494,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,579,Norway,NOR,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,170900920,,,,170900920,,79437235,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,591,Panama,PAN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,838230784,,,,838230784,,258473241,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,598,Papua New Guinea,PNG,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,241034912,,,,241034912,,97905279,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,634,Qatar,QAT,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,266958992,,,,266958992,,107511586,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,42434134423,,,,42434134423,,17242380824,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,682,Saudi Arabia,SAU,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,50554948284,,,,50554948284,,20780762011,,,0
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,699,India,IND,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,448086176,,,,448086176,,291068742,,,0
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,702,Singapore,SGP,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,22949468,,,,22949468,,10577601,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,2114860032,,,,2114860032,,921840512,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,710,South Africa,ZAF,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,269776992,,,,269776992,,116900280,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,728,South Sudan,SSD,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,6605682848,,,,6605682848,,2326871625,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,729,Sudan,SDN,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1393666640,,,,1393666640,,553797379,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,784,United Arab Emirates,ARE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,12565436806,,,,12565436806,,5095216654,,,0
H4,2015,2015,2015,6,1,2,Export,156,China,CHN,784,United Arab Emirates,ARE,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,228687328,,,,228687328,,193864049,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,800,Uganda,UGA,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,273,,,,273,,872,,,0
H4,2015,2015,2015,6,1,1,Import,156,China,CHN,818,Egypt,EGY,,,,,,,,270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",8,Weight in kilograms,1420682128,,,,1420682128,,621005713,,,0
